Depreciation $13,282 $3,928 $3,209 $3,595 $3,141 2023 "Acura TLX Sedan 4dr Sedan AWD w/Advance Package" "2.0L 4cyl Turbo 10A" 53065
        Fuel  $2,756 $2,839 $2,924 $3,012 $3,102 2023 "Acura TLX Sedan 4dr Sedan AWD w/Advance Package" "2.0L 4cyl Turbo 10A" 53065
   Insurance  $1,544 $1,598 $1,654 $1,712 $1,772 2023 "Acura TLX Sedan Type S PMC Edition 4dr Sedan AWD" "3.0L 6cyl Turbo 10A" 66663
 Maintenance     $86   $445   $391 $1,317   $896 2023 "Acura TLX Sedan Type S PMC Edition 4dr Sedan AWD" "3.0L 6cyl Turbo 10A" 66663
     Repairs      $0     $0     $0   $462   $707 2023 "Acura TLX Sedan Type S PMC Edition 4dr Sedan AWD" "3.0L 6cyl Turbo 10A" 66663
Taxes & Fees  $4,202   $300   $269   $244   $244 2023 "Acura TLX Sedan Type S PMC Edition 4dr Sedan AWD" "3.0L 6cyl Turbo 10A" 66663
   Financing  $5,273 $4,297 $3,224 $2,045   $749 2023 "Acura TLX Sedan Type S PMC Edition 4dr Sedan AWD" "3.0L 6cyl Turbo 10A" 66663
Depreciation $17,831 $4,811 $3,930 $4,404 $3,847 2023 "Acura TLX Sedan Type S PMC Edition 4dr Sedan AWD" "3.0L 6cyl Turbo 10A" 66663
        Fuel  $3,149 $3,243 $3,340 $3,441 $3,544 2023 "Acura TLX Sedan Type S PMC Edition 4dr Sedan AWD" "3.0L 6cyl Turbo 10A" 66663
   Insurance $1,394 $1,443 $1,493 $1,546 $1,600 2023 "Acura Integra Hatchback 4dr Hatchback" "1.5L 4cyl Turbo CVT" 33473
 Maintenance    $71   $442   $458 $1,095 $1,601 2023 "Acura Integra Hatchback 4dr Hatchback" "1.5L 4cyl Turbo CVT" 33473
     Repairs     $0     $0     $0   $419   $640 2023 "Acura Integra Hatchback 4dr Hatchback" "1.5L 4cyl Turbo CVT" 33473
Taxes & Fees $2,115   $151   $135   $122   $122 2023 "Acura Integra Hatchback 4dr Hatchback" "1.5L 4cyl Turbo CVT" 33473
   Financing $2,648 $2,157 $1,619 $1,027   $376 2023 "Acura Integra Hatchback 4dr Hatchback" "1.5L 4cyl Turbo CVT" 33473
Depreciation $7,035 $1,853 $1,514 $1,697 $1,485 2023 "Acura Integra Hatchback 4dr Hatchback" "1.5L 4cyl Turbo CVT" 33473
        Fuel $2,007 $2,067 $2,129 $2,193 $2,258 2023 "Acura Integra Hatchback 4dr Hatchback" "1.5L 4cyl Turbo CVT" 33473
   Insurance $1,394 $1,443 $1,493 $1,546 $1,600 2023 "Acura Integra 4dr Hatchback w/A-Spec and Technology Packages" "1.5L 4cyl Turbo CVT" 37996
 Maintenance    $71   $442   $458 $1,095 $1,711 2023 "Acura Integra 4dr Hatchback w/A-Spec and Technology Packages" "1.5L 4cyl Turbo CVT" 37996
     Repairs     $0     $0     $0   $419   $640 2023 "Acura Integra 4dr Hatchback w/A-Spec and Technology Packages" "1.5L 4cyl Turbo CVT" 37996
Taxes & Fees $2,400   $171   $153   $139   $139 2023 "Acura Integra 4dr Hatchback w/A-Spec and Technology Packages" "1.5L 4cyl Turbo CVT" 37996
   Financing $3,005 $2,449 $1,838 $1,166   $427 2023 "Acura Integra 4dr Hatchback w/A-Spec and Technology Packages" "1.5L 4cyl Turbo CVT" 37996
Depreciation $7,531 $2,139 $1,747 $1,958 $1,713 2023 "Acura Integra 4dr Hatchback w/A-Spec and Technology Packages" "1.5L 4cyl Turbo CVT" 37996
        Fuel $2,068 $2,130 $2,194 $2,260 $2,328 2023 "Acura Integra 4dr Hatchback w/A-Spec and Technology Packages" "1.5L 4cyl Turbo CVT" 37996
   Insurance $1,394 $1,443 $1,493 $1,546 $1,600 2023 "Acura Integra 4dr Hatchback w/A-SpecvPackage" "1.5L 4cyl Turbo CVT" 35517
 Maintenance    $71   $442   $458 $1,095 $1,711 2023 "Acura Integra 4dr Hatchback w/A-SpecvPackage" "1.5L 4cyl Turbo CVT" 35517
     Repairs     $0     $0     $0   $419   $640 2023 "Acura Integra 4dr Hatchback w/A-SpecvPackage" "1.5L 4cyl Turbo CVT" 35517
